2022,1,1047.18,1500.38,-30.21
2022,1,485.62,1047.18,-53.63
2022,1,186.46,485.62,-61.60
2022,1,452.53,186.46,142.70
2022,1,1463.52,452.53,223.41
2022,1,855.11,1463.52,-41.57
2022,1,243.65,855.11,-71.51
2022,1,785.76,243.65,222.50
2022,1,407.01,785.76,-48.20
2022,1,1546.03,407.01,279.85
2022,1,1402.53,1546.03,-9.28
2022,1,87.75,1402.53,-93.74
2022,1,1416.45,87.75,1514.19
2022,1,123.51,1416.45,-91.28
2022,1,381.81,123.51,209.13
2022,1,1448.72,381.81,279.43
2022,1,1331.95,1448.72,-8.06
2022,1,1054.92,1331.95,-20.80
2022,1,204.02,1054.92,-80.66
2022,1,1490.89,204.02,630.76
2022,1,1447.23,1490.89,-2.93
2022,1,138.35,1447.23,-90.44
2022,1,1023.58,138.35,639.85
2022,1,525.61,1023.58,-48.65
2022,1,1338.39,525.61,154.64
2022,1,720.62,1338.39,-46.16
2022,1,954.34,720.62,32.43
2022,1,1209.15,954.34,26.70
2022,1,600.56,1209.15,-50.33
2022,1,1197.46,600.56,99.39
2022,1,73.22,1197.46,-93.89
2022,1,735.16,73.22,904.04
2022,1,920.22,735.16,25.17
2022,1,1368.49,920.22,48.71
2022,1,121.56,1368.49,-91.12
2022,1,779.52,121.56,541.26
2022,1,244.60,779.52,-68.62
2022,1,871.54,244.60,256.31
2022,1,193.63,871.54,-77.78
2022,1,290.83,193.63,50.20
2022,1,414.82,290.83,42.63
2022,1,554.92,414.82,33.77
2022,1,1016.92,554.92,83.26
2022,1,1244.16,1016.92,22.35
2022,1,1400.44,1244.16,12.56
2022,1,94.35,1400.44,-93.26
2022,1,974.44,94.35,932.79
2022,1,521.78,974.44,-46.45
2022,1,904.56,521.78,73.36
2022,1,1040.90,904.56,15.07
2022,1,1222.96,1040.90,17.49
2022,1,1005.49,1222.96,-17.78
2022,1,1432.57,1005.49,42.47
2022,1,458.50,1432.57,-67.99
2022,1,627.93,458.50,36.95
2022,1,1029.13,627.93,63.89
2022,1,722.28,1029.13,-29.82
2022,1,992.02,722.28,37.35
2022,1,195.69,992.02,-80.27
2022,1,725.04,195.69,270.50
2022,1,1126.09,725.04,55.31
2022,1,264.67,1126.09,-76.50
2022,1,1530.49,264.67,478.26
2022,1,1167.10,1530.49,-23.74
2022,1,962.26,1167.10,-17.55
2022,1,978.78,962.26,1.72
2022,1,1057.73,978.78,8.07
2022,1,1240.94,1057.73,17.32
2022,1,1493.09,1240.94,20.32
2022,1,234.26,1493.09,-84.31
2022,1,1489.16,234.26,535.69
2022,1,1092.42,1489.16,-26.64
2022,1,1362.52,1092.42,24.72
2022,1,489.23,1362.52,-64.09
2022,1,1379.59,489.23,181.99
2022,1,1101.23,1379.59,-20.18
2022,1,1408.42,1101.23,27.90
2022,1,1300.98,1408.42,-7.63
2022,1,1485.60,1300.98,14.19
2022,1,253.51,1485.60,-82.94
2022,1,704.90,253.51,178.06
2022,2,485.91,704.90,-31.07
2022,2,796.46,485.91,63.91
2022,2,722.02,796.46,-9.35
2022,2,1113.82,722.02,54.26
2022,2,218.76,1113.82,-80.36
2022,2,1252.19,218.76,472.40
2022,2,1232.86,1252.19,-1.54
2022,2,182.78,1232.86,-85.17
2022,2,1454.60,182.78,695.82
2022,2,373.95,1454.60,-74.29
2022,2,1387.16,373.95,270.95
2022,2,320.81,1387.16,-76.87
2022,2,948.38,320.81,195.62
2022,2,756.22,948.38,-20.26
2022,2,733.95,756.22,-2.94
2022,2,929.99,733.95,26.71
2022,2,333.83,929.99,-64.10
2022,2,147.91,333.83,-55.69
2022,2,1054.31,147.91,612.81
2022,2,110.73,1054.31,-89.50
2022,2,1038.69,110.73,838.04
2022,2,1202.52,1038.69,15.77
2022,2,1132.14,1202.52,-5.85
2022,2,469.39,1132.14,-58.54
2022,2,653.08,469.39,39.13
2022,2,644.40,653.08,-1.33
2022,2,423.75,644.40,-34.24
2022,2,493.79,423.75,16.53
2022,2,1072.52,493.79,117.20
2022,2,1373.15,1072.52,28.03
2022,2,581.15,1373.15,-57.68
2022,2,712.97,581.15,22.68
2022,2,626.51,712.97,-12.13
2022,2,501.02,626.51,-20.03
2022,2,894.25,501.02,78.49
2022,2,761.46,894.25,-14.85
2022,2,862.37,761.46,13.25
2022,2,568.65,862.37,-34.06
2022,2,818.88,568.65,44.00
2022,2,1295.65,818.88,58.22
2022,2,1049.36,1295.65,-19.01
2022,2,844.27,1049.36,-19.54
2022,2,251.20,844.27,-70.25
2022,2,1307.88,251.20,420.65
2022,2,510.25,1307.88,-60.99
2022,2,1353.27,510.25,165.22
2022,2,678.01,1353.27,-49.90
2022,2,154.45,678.01,-77.22
2022,2,1255.00,154.45,712.56
2022,2,885.96,1255.00,-29.41
2022,2,182.32,885.96,-79.42
2022,2,126.92,182.32,-30.39
2022,2,697.42,126.92,449.50
2022,2,815.88,697.42,16.99
2022,2,206.14,815.88,-74.73
2022,2,624.69,206.14,203.04
2022,2,500.59,624.69,-19.87
2022,2,1252.00,500.59,150.10
2022,2,521.59,1252.00,-58.34
2022,2,534.21,521.59,2.42
2022,2,1504.62,534.21,181.65
2022,2,1015.41,1504.62,-32.51
2022,2,779.13,1015.41,-23.27
2022,2,489.30,779.13,-37.20
2022,2,1140.46,489.30,133.08
2022,2,786.38,1140.46,-31.05
2022,2,1458.34,786.38,85.45
2022,2,1035.04,1458.34,-29.03
2022,2,1318.04,1035.04,27.34
2022,2,366.40,1318.04,-72.20
2022,2,1112.95,366.40,203.75
2022,2,1095.17,1112.95,-1.60
2022,2,403.10,1095.17,-63.19
2022,2,901.92,403.10,123.75
2022,2,746.08,901.92,-17.28
2022,2,455.61,746.08,-38.93
2022,2,819.63,455.61,79.90
2022,2,893.83,819.63,9.05
2022,2,1286.78,893.83,43.96
2022,2,818.84,1286.78,-36.37
2022,2,728.51,818.84,-11.03
2022,2,123.05,728.51,-83.11
2022,2,687.61,123.05,458.81
2022,2,963.27,687.61,40.09
2022,2,1031.32,963.27,7.06
2022,2,1192.69,1031.32,15.65
2022,2,625.06,1192.69,-47.59
2022,2,1029.15,625.06,64.65
2022,2,355.39,1029.15,-65.47
2022,2,278.76,355.39,-21.56
2022,2,217.74,278.76,-21.89
2022,2,884.07,217.74,306.02
2022,2,1508.56,884.07,70.64
2022,2,532.44,1508.56,-64.71
2022,2,95.80,532.44,-82.01
2022,2,388.45,95.80,305.48
2022,2,1176.84,388.45,202.96
2022,2,325.13,1176.84,-72.37
2022,2,415.16,325.13,27.69
2022,2,1108.13,415.16,166.92
2022,2,734.21,1108.13,-33.74
2022,2,127.32,734.21,-82.66
2022,2,1015.47,127.32,697.57
2022,2,949.91,1015.47,-6.46
2022,2,743.99,949.91,-21.68
2022,2,1173.19,743.99,57.69
2022,2,342.75,1173.19,-70.78
2022,2,315.08,342.75,-8.07
2022,2,159.03,315.08,-49.53
2022,2,1521.63,159.03,856.82
2022,2,222.49,1521.63,-85.38
2022,2,1400.78,222.49,529.59
2022,2,1316.86,1400.78,-5.99
2022,2,1419.42,1316.86,7.79
2022,2,783.07,1419.42,-44.83
2022,2,621.95,783.07,-20.58
2022,2,1230.21,621.95,97.80
2022,2,1019.68,1230.21,-17.11
2022,2,291.16,1019.68,-71.45
2022,2,783.04,291.16,168.94
2022,2,508.09,783.04,-35.11
2022,2,605.14,508.09,19.10
2022,2,1374.30,605.14,127.10
2022,2,993.84,1374.30,-27.68
2022,2,1081.49,993.84,8.82
2022,2,1130.62,1081.49,4.54
2022,2,890.73,1130.62,-21.22
2022,2,888.62,890.73,-0.24
2022,2,556.39,888.62,-37.39
2022,2,950.17,556.39,70.77
2022,2,58.15,950.17,-93.88
2022,2,1425.76,58.15,2351.87
2022,2,272.15,1425.76,-80.91
2022,2,630.90,272.15,131.82
2022,2,1351.84,630.90,114.27
2022,2,553.37,1351.84,-59.07
2022,2,1397.08,553.37,152.47
2022,2,1039.53,1397.08,-25.59
2022,2,703.26,1039.53,-32.35
2022,2,447.79,703.26,-36.33
2022,2,1285.13,447.79,186.99
2022,2,368.84,1285.13,-71.30
2022,2,268.45,368.84,-27.22
2022,2,383.57,268.45,42.88
2022,2,415.00,383.57,8.19
2022,2,1453.16,415.00,250.16
2022,2,1102.25,1453.16,-24.15
2022,2,990.67,1102.25,-10.12
2022,2,760.55,990.67,-23.23
2022,2,1357.02,760.55,78.43
2022,2,208.26,1357.02,-84.65
2022,2,1435.51,208.26,589.29
2022,2,480.79,1435.51,-66.51
2022,2,1064.18,480.79,121.34
2022,2,1029.98,1064.18,-3.21
2022,2,593.51,1029.98,-42.38
2022,2,754.52,593.51,27.13
2022,2,108.18,754.52,-85.66
2022,2,453.06,108.18,318.80
2022,2,386.79,453.06,-14.63
2022,2,954.31,386.79,146.73
2022,2,1233.91,954.31,29.30
2022,2,1224.25,1233.91,-0.78
2022,2,200.95,1224.25,-83.59
2022,2,1305.34,200.95,549.58
2022,2,1064.05,1305.34,-18.48
2022,2,1169.04,1064.05,9.87
2022,2,491.39,1169.04,-57.97
2022,2,920.54,491.39,87.33
2022,2,748.29,920.54,-18.71
2022,2,318.88,748.29,-57.39
2022,2,1073.59,318.88,236.68
2022,2,863.28,1073.59,-19.59
2022,2,1526.55,863.28,76.83
2022,2,735.77,1526.55,-51.80
2022,2,1368.41,735.77,85.98
2022,2,1094.53,1368.41,-20.01
2022,2,971.66,1094.53,-11.23
2022,2,316.87,971.66,-67.39
2022,2,1514.05,316.87,377.81
2022,2,71.72,1514.05,-95.26
2022,2,702.52,71.72,879.53
2022,2,283.02,702.52,-59.71
2022,2,627.32,283.02,121.65
2022,2,180.45,627.32,-71.23
2022,2,1062.33,180.45,488.71
2022,2,1282.45,1062.33,20.72
2022,2,382.81,1282.45,-70.15
2022,2,1416.78,382.81,270.10
2022,2,1496.50,1416.78,5.63
2022,2,1267.71,1496.50,-15.29
2022,2,425.58,1267.71,-66.43
2022,2,1019.07,425.58,139.45
2022,2,1492.32,1019.07,46.44
2022,2,1157.23,1492.32,-22.45
2022,2,491.61,1157.23,-57.52
2022,2,1201.17,491.61,144.33
2022,2,124.36,1201.17,-89.65
2022,2,1381.90,124.36,1011.21
2022,2,474.93,1381.90,-65.63
2022,2,282.36,474.93,-40.55
2022,2,243.75,282.36,-13.67
2022,2,1197.99,243.75,391.48
2022,2,869.17,1197.99,-27.45
2022,2,1481.75,869.17,70.48
2022,2,997.98,1481.75,-32.65
2022,2,896.32,997.98,-10.19
2022,2,992.50,896.32,10.73
2022,2,577.06,992.50,-41.86
2022,2,1474.17,577.06,155.46
2022,2,867.39,1474.17,-41.16
2022,2,404.47,867.39,-53.37
2022,2,1223.03,404.47,202.38
2022,2,823.18,1223.03,-32.69
2022,2,733.11,823.18,-10.94
2022,2,1030.20,733.11,40.52
2022,2,943.33,1030.20,-8.43
2022,2,599.81,943.33,-36.42
2022,2,361.85,599.81,-39.67
2022,2,455.89,361.85,25.99
2022,2,1438.34,455.89,215.50
2022,2,248.50,1438.34,-82.72
2022,2,991.53,248.50,299.01
2022,2,328.32,991.53,-66.89
2022,2,855.75,328.32,160.65
2022,2,498.62,855.75,-41.73
2022,2,341.67,498.62,-31.48
2022,2,468.88,341.67,37.23
2022,2,837.89,468.88,78.70
2022,3,374.60,837.89,-55.29
2022,3,563.85,374.60,50.52
2022,3,282.96,563.85,-49.82
2022,3,1444.73,282.96,410.58
2022,3,1545.68,1444.73,6.99
2022,3,1514.47,1545.68,-2.02
2022,3,493.02,1514.47,-67.45
2022,3,456.24,493.02,-7.46
2022,3,1154.04,456.24,152.95
2022,3,1489.63,1154.04,29.08
2022,3,946.38,1489.63,-36.47
2022,3,82.39,946.38,-91.29
2022,3,865.93,82.39,951.01
2022,3,894.03,865.93,3.25
2022,3,1366.70,894.03,52.87
2022,3,1149.79,1366.70,-15.87
2022,3,1531.05,1149.79,33.16
2022,3,353.93,1531.05,-76.88
2022,3,1283.65,353.93,262.68
2022,3,315.70,1283.65,-75.41
2022,3,1229.95,315.70,289.59
2022,3,871.67,1229.95,-29.13
2022,3,624.90,871.67,-28.31
2022,3,814.95,624.90,30.41
2022,3,338.44,814.95,-58.47
2022,3,460.24,338.44,35.99
2022,3,1065.10,460.24,131.42
2022,3,1064.76,1065.10,-0.03
2022,3,952.79,1064.76,-10.52
2022,3,739.05,952.79,-22.43
2022,3,329.49,739.05,-55.42
2022,3,458.98,329.49,39.30
2022,3,1058.22,458.98,130.56
2022,3,196.81,1058.22,-81.40
2022,3,526.05,196.81,167.29
2022,3,1327.50,526.05,152.35
2022,3,352.21,1327.50,-73.47
2022,3,183.78,352.21,-47.82
2022,3,412.12,183.78,124.25
2022,3,958.27,412.12,132.52
2022,3,728.95,958.27,-23.93
2022,3,1047.11,728.95,43.65
2022,3,641.11,1047.11,-38.77
2022,3,230.58,641.11,-64.03
2022,3,1546.90,230.58,570.87
2022,3,795.67,1546.90,-48.56
2022,3,575.08,795.67,-27.72
2022,3,813.34,575.08,41.43
2022,3,1091.31,813.34,34.18
2022,3,544.70,1091.31,-50.09
2022,3,1239.80,544.70,127.61
2022,3,828.59,1239.80,-33.17
2022,3,871.92,828.59,5.23
2022,3,724.79,871.92,-16.87
2022,3,759.90,724.79,4.84
2022,3,1307.61,759.90,72.08
2022,3,1026.24,1307.61,-21.52
2022,3,648.02,1026.24,-36.85
2022,3,190.04,648.02,-70.67
2022,3,82.32,190.04,-56.68
2022,3,374.24,82.32,354.62
2022,3,644.25,374.24,72.15
2022,3,1546.70,644.25,140.08
2022,3,87.72,1546.70,-94.33
2022,3,854.60,87.72,874.24
2022,3,751.57,854.60,-12.06
2022,3,1264.37,751.57,68.23
2022,3,141.63,1264.37,-88.80
2022,3,672.59,141.63,374.89
2022,3,175.96,672.59,-73.84
2022,3,1302.39,175.96,640.16
2022,3,292.17,1302.39,-77.57
2022,3,589.95,292.17,101.92
2022,3,1017.99,589.95,72.56
2022,3,609.57,1017.99,-40.12
2022,3,154.14,609.57,-74.71
2022,3,173.30,154.14,12.43
2022,3,346.01,173.30,99.66
2022,3,851.89,346.01,146.20
2022,3,718.20,851.89,-15.69
2022,3,968.81,718.20,34.89
2022,3,362.78,968.81,-62.55
2022,3,487.88,362.78,34.48
2022,3,755.00,487.88,54.75
2022,3,150.62,755.00,-80.05
2022,3,904.35,150.62,500.42
2022,3,372.52,904.35,-58.81
2022,3,172.92,372.52,-53.58
2022,3,1134.54,172.92,556.11
2022,3,961.64,1134.54,-15.24
2022,3,238.50,961.64,-75.20
2022,3,1300.56,238.50,445.31
2022,3,1098.03,1300.56,-15.57
2022,3,1097.68,1098.03,-0.03
2022,3,424.78,1097.68,-61.30
2022,3,751.30,424.78,76.87
2022,3,170.79,751.30,-77.27
2022,3,244.60,170.79,43.22
2022,3,234.74,244.60,-4.03
2022,3,1154.07,234.74,391.64
2022,3,1095.58,1154.07,-5.07
2022,3,1184.11,1095.58,8.08
2022,3,640.02,1184.11,-45.95
2022,3,1528.68,640.02,138.85
2022,3,1454.90,1528.68,-4.83
2022,3,855.17,1454.90,-41.22
2022,3,364.22,855.17,-57.41
2022,3,1047.24,364.22,187.53
2022,3,223.35,1047.24,-78.67
2022,3,354.47,223.35,58.71
2022,3,301.30,354.47,-15.00
2022,3,264.06,301.30,-12.36
2022,3,1179.49,264.06,346.67
2022,3,1409.36,1179.49,19.49
2022,3,840.06,1409.36,-40.39
2022,3,618.45,840.06,-26.38
2022,3,784.34,618.45,26.82
2022,3,977.67,784.34,24.65
2022,3,639.88,977.67,-34.55
2022,3,1434.40,639.88,124.17
2022,3,785.90,1434.40,-45.21
2022,3,521.17,785.90,-33.68
2022,3,1062.44,521.17,103.86
2022,3,1194.39,1062.44,12.42
2022,3,1544.11,1194.39,29.28
2022,3,548.43,1544.11,-64.48
2022,3,466.12,548.43,-15.01
2022,3,196.76,466.12,-57.79
2022,3,1146.90,196.76,482.89
2022,3,267.56,1146.90,-76.67
2022,3,1458.83,267.56,445.23
2022,3,1287.84,1458.83,-11.72
2022,3,1239.27,1287.84,-3.77
2022,3,1007.48,1239.27,-18.70
2022,3,898.92,1007.48,-10.78
2022,3,1294.43,898.92,44.00
2022,3,909.86,1294.43,-29.71
2022,3,1441.10,909.86,58.39
2022,3,1336.99,1441.10,-7.22
2022,3,593.86,1336.99,-55.58
2022,3,1275.45,593.86,114.77
2022,3,88.71,1275.45,-93.04
2022,3,869.87,88.71,880.58
2022,3,170.31,869.87,-80.42
2022,3,947.02,170.31,456.06
2022,3,251.37,947.02,-73.46
2022,3,813.02,251.37,223.44
2022,3,83.47,813.02,-89.73
2022,3,81.32,83.47,-2.58
2022,3,769.99,81.32,846.86
2022,3,658.12,769.99,-14.53
2022,3,193.47,658.12,-70.60
2022,3,1211.77,193.47,526.33
2022,3,1406.56,1211.77,16.07
2022,3,830.14,1406.56,-40.98
2022,3,598.32,830.14,-27.93
2022,3,652.78,598.32,9.10
2022,3,774.96,652.78,18.72
2022,3,1496.14,774.96,93.06
2022,3,1260.26,1496.14,-15.77
2022,3,858.16,1260.26,-31.91
2022,3,1104.32,858.16,28.68
2022,3,693.79,1104.32,-37.17
2022,3,501.61,693.79,-27.70
2022,3,945.53,501.61,88.50
2022,3,485.40,945.53,-48.66
2022,3,1238.42,485.40,155.13
2022,3,1327.73,1238.42,7.21
2022,3,1216.66,1327.73,-8.37
2022,3,1242.29,1216.66,2.11
2022,3,475.97,1242.29,-61.69
2022,3,746.14,475.97,56.76
2022,3,1456.29,746.14,95.18
2022,3,720.06,1456.29,-50.56
2022,3,1269.87,720.06,76.36
2022,3,1497.42,1269.87,17.92
2022,3,660.99,1497.42,-55.86
2022,3,722.10,660.99,9.25
2022,3,258.49,722.10,-64.20
2022,3,429.26,258.49,66.06
2022,3,727.95,429.26,69.58
2022,3,835.02,727.95,14.71
2022,3,271.22,835.02,-67.52
2022,3,545.23,271.22,101.03
2022,3,1313.49,545.23,140.91
2022,3,492.64,1313.49,-62.49
2022,3,243.40,492.64,-50.59
2022,3,759.49,243.40,212.03
2022,3,75.66,759.49,-90.04
2022,3,209.02,75.66,176.26
2022,3,718.82,209.02,243.90
2022,3,1510.69,718.82,110.16
2022,3,964.76,1510.69,-36.14
2022,3,1229.93,964.76,27.49
2022,3,520.01,1229.93,-57.72
2022,3,689.26,520.01,32.55
2022,3,857.77,689.26,24.45
2022,3,1003.23,857.77,16.96
2022,3,628.86,1003.23,-37.32
2022,3,1107.43,628.86,76.10
2022,3,84.08,1107.43,-92.41
2022,3,1455.57,84.08,1631.17
2022,3,563.89,1455.57,-61.26
2022,3,1074.80,563.89,90.60
2022,3,741.82,1074.80,-30.98
2022,3,150.52,741.82,-79.71
2022,3,1461.27,150.52,870.81
2022,3,190.16,1461.27,-86.99
2022,3,1152.62,190.16,506.13
2022,3,852.10,1152.62,-26.07
2022,3,988.85,852.10,16.05
2022,3,473.17,988.85,-52.15
2022,3,369.91,473.17,-21.82
2022,3,1359.93,369.91,267.64
2022,3,1231.34,1359.93,-9.46
2022,3,193.99,1231.34,-84.25
2022,3,739.95,193.99,281.44
2022,3,186.91,739.95,-74.74
2022,3,913.45,186.91,388.71
2022,3,1044.03,913.45,14.30
2022,3,848.07,1044.03,-18.77
2022,3,860.38,848.07,1.45
2022,3,1017.12,860.38,18.22
2022,3,78.30,1017.12,-92.30
2022,3,932.26,78.30,1090.63
2022,3,752.04,932.26,-19.33
2022,3,1135.67,752.04,51.01
2022,3,355.08,1135.67,-68.73
2022,3,1009.56,355.08,184.32
2022,3,1353.36,1009.56,34.05
2022,3,424.42,1353.36,-68.64
2022,3,310.05,424.42,-26.95
2022,3,914.69,310.05,195.01
2022,3,218.96,914.69,-76.06
2022,3,532.25,218.96,143.08
2022,3,658.37,532.25,23.70
2022,3,114.80,658.37,-82.56
2022,3,625.60,114.80,444.95
2022,3,1423.47,625.60,127.54
2022,3,742.27,1423.47,-47.85
2022,3,1336.33,742.27,80.03
2022,3,780.26,1336.33,-41.61
2022,4,1514.48,780.26,94.10
2022,4,87.32,1514.48,-94.23
2022,4,367.58,87.32,320.96
2022,4,1025.89,367.58,179.09
2022,4,1127.82,1025.89,9.94
2022,4,1443.30,1127.82,27.97
2022,4,1243.86,1443.30,-13.82
2022,4,1167.41,1243.86,-6.15
2022,4,492.21,1167.41,-57.84
2022,4,1064.07,492.21,116.18
2022,4,261.72,1064.07,-75.40
2022,4,64.15,261.72,-75.49
2022,4,1415.29,64.15,2106.22
2022,4,762.70,1415.29,-46.11
2022,4,755.33,762.70,-0.97
2022,4,237.57,755.33,-68.55
2022,4,54.40,237.57,-77.10
2022,4,1217.02,54.40,2137.17
2022,4,636.39,1217.02,-47.71
2022,4,1192.92,636.39,87.45
2022,4,1254.61,1192.92,5.17
2022,4,113.61,1254.61,-90.94
2022,4,1430.81,113.61,1159.40
2022,4,1200.31,1430.81,-16.11
2022,4,150.61,1200.31,-87.45
2022,4,548.74,150.61,264.34
2022,4,1526.93,548.74,178.26
2022,4,391.85,1526.93,-74.34
2022,4,1396.02,391.85,256.26
2022,4,687.60,1396.02,-50.75
2022,4,1409.35,687.60,104.97
